frame_centrale,label,epaule_f,coude_f,hanche_f,genou_f,cheville_f,epaule_nf,coude_nf,hanche_nf,genou_nf,cheville_nf,v_ang_cuisse,v_ang_jambe,v_lin_hanche,v_lin_genou,v_lin_orteil,dist_pied_ballon
5,unknown,147.87762594152062,163.76699710718773,61.45363018357288,22.4849423719068,118.01539333602207,174.9280603111949,25.768843277234595,60.55369010253584,102.06395324273477,137.48193087024933,6.76513867029173,26.64873914592383,4.126525503407163,4.2071200704485925,3.8597999658986066,
6,unknown,147.38970988388806,163.81118471733564,65.3365520843493,25.17191578010223,118.7495703804789,175.26069593413814,23.176886534672217,61.021486510701685,111.73697300368747,137.99151255921439,6.549388984345848,25.828907744093236,4.039403363446952,4.090564021473483,4.5366459813702305,
7,unknown,138.096838109614,163.40125897843657,69.85022053029181,26.66974493092934,127.30422359433044,175.4706532162252,18.890755128603608,62.30772792448831,119.6866059328465,128.06386853492336,5.730943978725078,27.552294575886897,3.9979813118105385,4.097292778048148,4.795326534237499,
8,unknown,137.97584994085045,163.3057495964585,72.56187263068288,28.08801740719298,130.28419031983293,175.50694282341016,14.742737760030689,64.53001383881085,127.29612428402064,117.8591658150184,6.443756717628313,27.603735645995034,3.5913954670397223,3.697021140169949,4.152737934342417,
9,unknown,137.59331482849748,162.86394494699786,73.12389883323958,28.19344883783516,132.14726983297982,175.16855549295704,9.4112955618936,65.21758801555384,129.8950853577411,119.13064102515719,6.6757541957387305,29.59773990089975,3.6485121419761555,3.683461043007585,4.092640846508763,
10,unknown,130.26599198319224,156.0136892788725,66.55405658801986,29.81029152349319,134.1922877584921,174.92388577132166,9.003136141041777,68.59309568243523,131.69135871531867,120.65574994583444,9.363687685877142,28.79505218475692,3.4460836720260426,3.488526184476058,4.481868692887582,
11,unknown,126.43912563560482,152.3129082945032,59.49374667295295,36.32285119130145,133.44538340061166,174.77334004181768,8.849369761243377,68.97873351341295,129.49948407050957,124.77374651378761,10.730233867599278,24.806904182370236,3.262098201853411,3.2475919532593216,4.9197523116901065,
12,unknown,129.37627386894212,143.44042350730695,59.7098958282116,46.648517236705345,132.56247077151548,174.8131267894251,8.981845489950345,73.89568104494798,122.76324891839064,116.4804930387965,14.502858664980334,22.84970465687076,3.174361964018374,3.188810816656409,5.332395952527787,
13,unknown,130.33646079746902,128.5468025271811,62.716633470597245,51.87272861971178,132.24107954578244,174.52749828211137,9.03623077851801,82.9869347716041,120.29465770021898,114.74563273664319,18.67716486010142,18.58206072292349,2.902101029724199,2.908314320189189,5.3351229381616125,
14,unknown,144.95569166854912,113.51250601091738,65.69202778920022,56.828891136870936,128.63550822646891,174.06156060319418,8.879469666901409,85.48667666059436,115.95135886668595,114.83307678390167,22.298500269426018,20.456768338284867,2.7405764829999906,2.6882950676227293,5.380694752709644,
